sku,categoria,subcategoria,tienda,demanda_promedio,desviacion_demanda,ventas_totales,precio_promedio,costo_unitario,precio_venta,lead_time,stock_actual,stock_seguridad,stock_en_transito,margen_promedio
HM000038,Pantalones,Basico,TIENDA007,1.6861538461538461,1.2521434613746332,548,27.55,24.01,99.92,7.0,,,,75.91
HM000038,Pantalones,Basico,TIENDA008,1.654320987654321,1.187243797511039,536,27.55,24.01,99.92,7.0,,,,75.91
HM000038,Pantalones,Basico,TIENDA009,1.6832298136645962,1.2249857790436411,542,27.55,24.01,99.92,7.0,,,,75.91
HM000038,Pantalones,Basico,TIENDA010,1.7680722891566265,1.528324286487608,587,27.55,24.01,99.92,7.0,,,,75.91
HM000039,Pantalones,Premium,TIENDA001,1.6818181818181819,1.163778184573977,555,85.37,21.67,69.16,7.0,50.0,20.0,47.0,47.49
HM000039,Pantalones,Premium,TIENDA002,1.822289156626506,1.3401932721702057,605,85.37,21.67,69.16,7.0,15.0,16.0,2.0,47.49
HM000039,Pantalones,Premium,TIENDA003,1.7390029325513197,1.1977568016395186,593,85.37,21.67,69.16,7.0,93.0,15.0,7.0,47.49
HM000039,Pantalones,Premium,TIENDA004,1.6012269938650308,1.2305839879472533,522,85.37,21.67,69.16,7.0,25.0,24.0,27.0,47.49
HM000039,Pantalones,Premium,TIENDA005,1.7125382262996942,1.3117900864453242,560,85.37,21.67,69.16,7.0,52.0,23.0,15.0,47.49
HM000039,Pantalones,Premium,TIENDA006,1.7865853658536586,1.3467153103930172,586,85.37,21.67,69.16,7.0,86.0,22.0,11.0,47.49
HM000039,Pantalones,Premium,TIENDA007,1.6656346749226005,1.163482330421848,538,85.37,21.67,69.16,7.0,,,,47.49
HM000039,Pantalones,Premium,TIENDA008,1.7592592592592593,1.3039855815816466,570,85.37,21.67,69.16,7.0,,,,47.49
HM000039,Pantalones,Premium,TIENDA009,1.843558282208589,1.4894722580034723,601,85.37,21.67,69.16,7.0,,,,47.49
HM000039,Pantalones,Premium,TIENDA010,1.7212121212121212,1.2108319568859063,568,85.37,21.67,69.16,7.0,,,,47.49
HM000040,Vestidos,Basico,TIENDA001,1.7387387387387387,1.26380362764466,579,59.59,20.95,95.56,7.0,2.0,21.0,20.0,74.61
HM000040,Vestidos,Basico,TIENDA002,1.6555891238670695,1.166108732547602,548,59.59,20.95,95.56,7.0,52.0,11.0,22.0,74.61
HM000040,Vestidos,Basico,TIENDA003,1.76875,1.3815709335803599,566,59.59000000000001,20.95,95.56,7.0,2.0,19.0,8.0,74.61
HM000040,Vestidos,Basico,TIENDA004,1.7116564417177915,1.2586876016421265,558,59.59,20.95,95.56,7.0,14.0,28.0,25.0,74.61
HM000040,Vestidos,Basico,TIENDA005,1.6987577639751552,1.2377493179803079,547,59.589999999999996,20.95,95.56,7.0,82.0,27.0,34.0,74.61
HM000040,Vestidos,Basico,TIENDA006,1.6366366366366367,1.1261313361433805,545,59.59,20.95,95.56,7.0,21.0,22.0,23.0,74.61
HM000040,Vestidos,Basico,TIENDA007,1.778115501519757,1.442814863563987,585,59.59,20.95,95.56,7.0,,,,74.61
HM000040,Vestidos,Basico,TIENDA008,1.7134146341463414,1.148141665131208,562,59.59,20.95,95.56,7.0,,,,74.61
HM000040,Vestidos,Basico,TIENDA009,1.547400611620795,1.0639307984667075,506,59.59,20.95,95.56,7.0,,,,74.61
HM000040,Vestidos,Basico,TIENDA010,1.728125,1.317053416606311,553,59.59000000000001,20.95,95.56,7.0,,,,74.61
HM000041,Accesorios,Premium,TIENDA001,1.573208722741433,1.0876143546421573,505,46.51,18.83,71.15,7.0,2.0,16.0,18.0,52.32
HM000041,Accesorios,Premium,TIENDA002,1.7567567567567568,1.6144092295740953,585,46.51,18.83,71.15,7.0,32.0,24.0,6.0,52.32000000000001
HM000041,Accesorios,Premium,TIENDA003,1.6740506329113924,1.3230882766861627,529,46.51,18.83,71.15,7.0,94.0,30.0,0.0,52.32000000000001
HM000041,Accesorios,Premium,TIENDA004,1.7770897832817338,1.476472277533129,574,46.51,18.83,71.15,7.0,44.0,16.0,8.0,52.32
HM000041,Accesorios,Premium,TIENDA005,1.696969696969697,1.1948432381783716,560,46.51,18.83,71.15,7.0,27.0,14.0,6.0,52.32000000000001
HM000041,Accesorios,Premium,TIENDA006,1.7431192660550459,1.1806492161609838,570,46.51,18.83,71.15,7.0,84.0,27.0,5.0,52.32000000000001
HM000041,Accesorios,Premium,TIENDA007,1.688427299703264,1.2153346424183062,569,46.51,18.83,71.15,7.0,,,,52.320000000000014
HM000041,Accesorios,Premium,TIENDA008,1.6706948640483383,1.1429702668277637,553,46.51,18.83,71.15,7.0,,,,52.32000000000001
HM000041,Accesorios,Premium,TIENDA009,1.690909090909091,1.1932850716518388,558,46.51,18.83,71.15,7.0,,,,52.32000000000001
HM000041,Accesorios,Premium,TIENDA010,1.5748502994011977,1.1091061012765189,526,46.51,18.83,71.15,7.0,,,,52.32
HM000042,Vestidos,Basico,TIENDA001,1.4128440366972477,0.741549643903791,462,66.68,23.08,43.27,7.0,15.0,22.0,33.0,20.190000000000005
HM000042,Vestidos,Basico,TIENDA002,1.518181818181818,0.9459414330735251,501,66.68,23.08,43.27,7.0,37.0,10.0,30.0,20.190000000000005
HM000042,Vestidos,Basico,TIENDA003,1.4478527607361964,0.8050102664085249,472,66.68,23.08,43.27,7.0,60.0,21.0,28.0,20.190000000000005
HM000042,Vestidos,Basico,TIENDA004,1.5045871559633028,0.864683919104099,492,66.68,23.08,43.27,7.0,45.0,17.0,35.0,20.190000000000005
HM000042,Vestidos,Basico,TIENDA005,1.475,0.8186693079239482,472,66.68,23.08,43.27,7.0,87.0,23.0,41.0,20.190000000000005
HM000042,Vestidos,Basico,TIENDA006,1.5107692307692309,0.8875203139603662,491,66.68,23.08,43.27,7.0,48.0,19.0,46.0,20.190000000000005
HM000042,Vestidos,Basico,TIENDA007,1.5632530120481927,0.9641170635491052,519,66.68,23.08,43.27,7.0,,,,20.190000000000005
HM000042,Vestidos,Basico,TIENDA008,1.540785498489426,0.8602314624571632,510,66.68,23.08,43.27,7.0,,,,20.190000000000005
HM000042,Vestidos,Basico,TIENDA009,1.498507462686567,0.8037137858062655,502,66.68,23.08,43.27,7.0,,,,20.190000000000005
HM000042,Vestidos,Basico,TIENDA010,1.5508982035928143,0.8981708648799992,518,66.68,23.08,43.27,7.0,,,,20.190000000000005
HM000043,Camisetas,Temporada,TIENDA001,1.4303030303030304,0.7775281730388995,472,97.64,40.63,96.86,7.0,49.0,24.0,25.0,56.23
HM000043,Camisetas,Temporada,TIENDA002,1.5030674846625767,0.8439776382661722,490,97.64,40.63,96.86,7.0,74.0,18.0,10.0,56.23
HM000043,Camisetas,Temporada,TIENDA003,1.492354740061162,0.8539530720324147,488,97.64,40.63,96.86,7.0,68.0,16.0,31.0,56.23
HM000043,Camisetas,Temporada,TIENDA004,1.489296636085627,0.8891171229724925,487,97.64,40.63,96.86,7.0,22.0,22.0,42.0,56.23
HM000043,Camisetas,Temporada,TIENDA005,1.5141955835962144,0.8553371529229314,480,97.64,40.63,96.86,7.0,63.0,24.0,18.0,56.23
HM000043,Camisetas,Temporada,TIENDA006,1.4570552147239264,0.8318631045035364,475,97.64,40.63,96.86,7.0,89.0,24.0,30.0,56.23
HM000043,Camisetas,Temporada,TIENDA007,1.5572755417956656,0.967949748574996,503,97.64,40.63,96.86,7.0,,,,56.22999999999999
HM000043,Camisetas,Temporada,TIENDA008,1.536144578313253,0.8769734156650391,510,97.64,40.63,96.86,7.0,,,,56.230000000000004
HM000043,Camisetas,Temporada,TIENDA009,1.4686567164179105,0.7804130940549492,492,97.64,40.63,96.86,7.0,,,,56.23
HM000043,Camisetas,Temporada,TIENDA010,1.5229357798165137,0.8749723600391285,498,97.64,40.63,96.86,7.0,,,,56.23
HM000044,Camisetas,Temporada,TIENDA001,1.4537313432835821,0.8530200589790636,487,27.21,11.4,93.36,7.0,83.0,15.0,2.0,81.96
HM000044,Camisetas,Temporada,TIENDA002,1.549689440993789,0.8994719270157384,499,27.21,11.4,93.36,7.0,87.0,19.0,48.0,81.96
HM000044,Camisetas,Temporada,TIENDA003,1.4787878787878788,0.8439873433404619,488,27.210000000000004,11.4,93.36,7.0,51.0,15.0,13.0,81.96
HM000044,Camisetas,Temporada,TIENDA004,1.5077881619937694,0.88074991057872,484,27.21,11.4,93.36,7.0,87.0,23.0,40.0,81.96
HM000044,Camisetas,Temporada,TIENDA005,1.6132930513595165,1.0422898895512043,534,27.21,11.4,93.36,7.0,90.0,14.0,4.0,81.96
HM000044,Camisetas,Temporada,TIENDA006,1.5347432024169185,0.8604974832639855,508,27.21,11.4,93.36,7.0,15.0,17.0,36.0,81.96
HM000044,Camisetas,Temporada,TIENDA007,1.589171974522293,1.0016012494910496,499,27.21,11.4,93.36,7.0,,,,81.96
HM000044,Camisetas,Temporada,TIENDA008,1.4624624624624625,0.7419868734849954,487,27.21,11.4,93.36,7.0,,,,81.96
HM000044,Camisetas,Temporada,TIENDA009,1.5365853658536586,0.8977732827992393,504,27.210000000000004,11.4,93.36,7.0,,,,81.96
HM000044,Camisetas,Temporada,TIENDA010,1.52,0.9347872273912533,494,27.21,11.4,93.36,7.0,,,,81.96
HM000045,Accesorios,Temporada,TIENDA001,1.4164133738601823,0.7962399591225763,466,90.97,29.74,47.12,7.0,77.0,21.0,12.0,17.38
HM000045,Accesorios,Temporada,TIENDA002,1.5046439628482973,0.8242124681898779,486,90.97,29.739999999999995,47.12,7.0,59.0,10.0,18.0,17.38
HM000045,Accesorios,Temporada,TIENDA003,1.581039755351682,0.9522373500379532,517,90.97,29.74,47.12,7.0,6.0,26.0,22.0,17.38
HM000045,Accesorios,Temporada,TIENDA004,1.5120481927710843,0.9213017967482686,502,90.97,29.740000000000002,47.12,7.0,28.0,21.0,20.0,17.38
HM000045,Accesorios,Temporada,TIENDA005,1.4702194357366771,0.8821555301473156,469,90.97,29.74,47.12,7.0,17.0,20.0,21.0,17.38
HM000045,Accesorios,Temporada,TIENDA006,1.5976331360946745,0.9070742521091608,540,90.97,29.74,47.12,7.0,58.0,22.0,26.0,17.38
HM000045,Accesorios,Temporada,TIENDA007,1.4969135802469136,0.8043937270082977,485,90.97,29.740000000000002,47.12,7.0,,,,17.38
HM000045,Accesorios,Temporada,TIENDA008,1.4802431610942248,0.8520448512239798,487,90.97,29.74,47.12,7.0,,,,17.38
HM000045,Accesorios,Temporada,TIENDA009,1.529051987767584,0.9258953652278052,500,90.97,29.74,47.12,7.0,,,,17.38
HM000045,Accesorios,Temporada,TIENDA010,1.498452012383901,0.8090121765972276,484,90.97,29.739999999999995,47.12,7.0,,,,17.38
HM000046,Accesorios,Premium,TIENDA001,1.536144578313253,0.8940323552007181,510,91.29,10.29,76.44,7.0,7.0,14.0,23.0,66.15
HM000046,Accesorios,Premium,TIENDA002,1.4939024390243902,0.816473742820763,490,91.29,10.29,76.44,7.0,82.0,20.0,39.0,66.15
HM000046,Accesorios,Premium,TIENDA003,1.4643962848297214,0.8309624691159775,473,91.29,10.29,76.44,7.0,30.0,21.0,25.0,66.15
HM000046,Accesorios,Premium,TIENDA004,1.4714714714714714,0.7624053940499389,490,91.29,10.29,76.44,7.0,86.0,23.0,3.0,66.15
HM000046,Accesorios,Premium,TIENDA005,1.4823529411764707,0.8108666794364118,504,91.29,10.29,76.44,7.0,23.0,29.0,28.0,66.15
HM000046,Accesorios,Premium,TIENDA006,1.5396341463414633,0.914518900772541,505,91.29,10.29,76.44,7.0,60.0,15.0,12.0,66.15
HM000046,Accesorios,Premium,TIENDA007,1.503030303030303,0.8655812561123529,496,91.29,10.29,76.44,7.0,,,,66.15
HM000046,Accesorios,Premium,TIENDA008,1.4954682779456194,0.8215713001702221,495,91.29,10.29,76.44,7.0,,,,66.15
HM000046,Accesorios,Premium,TIENDA009,1.4484848484848485,0.763180519830506,478,91.29,10.29,76.44,7.0,,,,66.15
HM000046,Accesorios,Premium,TIENDA010,1.4434250764525993,0.9010957268458188,472,91.29,10.29,76.44,7.0,,,,66.15
HM000047,Pantalones,Basico,TIENDA001,1.668639053254438,1.117552930211108,564,72.99,19.1,82.98,7.0,37.0,19.0,17.0,63.88000000000001
HM000047,Pantalones,Basico,TIENDA002,1.6231003039513678,0.9803938321551986,534,72.99,19.1,82.98,7.0,62.0,24.0,32.0,63.88
HM000047,Pantalones,Basico,TIENDA003,1.5761194029850747,0.969302723678923,528,72.99,19.1,82.98,7.0,35.0,16.0,10.0,63.879999999999995
HM000047,Pantalones,Basico,TIENDA004,1.6024844720496894,1.0606499101236748,516,72.99,19.1,82.98,7.0,91.0,17.0,49.0,63.88
HM000047,Pantalones,Basico,TIENDA005,1.5825825825825826,1.0193592645273044,527,72.99,19.1,82.98,7.0,12.0,31.0,13.0,63.88
HM000047,Pantalones,Basico,TIENDA006,1.7080745341614907,1.2562107466146821,550,72.99,19.1,82.98,7.0,50.0,20.0,9.0,63.88
HM000047,Pantalones,Basico,TIENDA007,1.580547112462006,1.0183012838219367,520,72.99,19.1,82.98,7.0,,,,63.88
HM000047,Pantalones,Basico,TIENDA008,1.7239263803680982,1.0914399440585592,562,72.99,19.1,82.98,7.0,,,,63.88
HM000047,Pantalones,Basico,TIENDA009,1.6717791411042944,1.1230184163133534,545,72.99,19.1,82.98,7.0,,,,63.88
HM000047,Pantalones,Basico,TIENDA010,1.6625766871165644,1.03609241581096,542,72.99,19.1,82.98,7.0,,,,63.88
HM000048,Pantalones,Premium,TIENDA001,1.4634146341463414,0.8043478479987957,480,64.2,28.149999999999995,37.7,7.0,58.0,16.0,26.0,9.550000000000004
HM000048,Pantalones,Premium,TIENDA002,1.5552238805970149,0.9167900885665583,521,64.2,28.15,37.7,7.0,7.0,14.0,36.0,9.550000000000004
HM000048,Pantalones,Premium,TIENDA003,1.5137614678899083,0.8538761734672168,495,64.2,28.15,37.7,7.0,51.0,22.0,46.0,9.550000000000004
HM000048,Pantalones,Premium,TIENDA004,1.5092592592592593,0.8673153879138445,489,64.2,28.150000000000002,37.7,7.0,67.0,24.0,30.0,9.550000000000004
HM000048,Pantalones,Premium,TIENDA005,1.442367601246106,0.7566038441265285,463,64.2,28.15,37.7,7.0,66.0,17.0,5.0,9.550000000000004
HM000048,Pantalones,Premium,TIENDA006,1.5232198142414861,1.0223828144259395,492,64.2,28.149999999999995,37.7,7.0,69.0,18.0,34.0,9.550000000000004
HM000048,Pantalones,Premium,TIENDA007,1.5,0.8673017867965745,510,64.2,28.15,37.7,7.0,,,,9.550000000000004
HM000048,Pantalones,Premium,TIENDA008,1.496969696969697,0.8795152189448063,494,64.2,28.15,37.7,7.0,,,,9.550000000000004
HM000048,Pantalones,Premium,TIENDA009,1.5015673981191222,0.8043693891203847,479,64.2,28.150000000000002,37.7,7.0,,,,9.550000000000004
HM000048,Pantalones,Premium,TIENDA010,1.5666666666666667,0.9970066648558426,517,64.2,28.15,37.7,7.0,,,,9.550000000000004
HM000049,Vestidos,Temporada,TIENDA001,1.75,1.3862996160235341,567,76.12,31.690000000000005,72.45,7.0,79.0,18.0,31.0,40.760000000000005
HM000049,Vestidos,Temporada,TIENDA002,1.600609756097561,1.1449662175334727,525,76.12,31.689999999999998,72.45,7.0,0.0,17.0,38.0,40.760000000000005
HM000049,Vestidos,Temporada,TIENDA003,1.6696969696969697,1.1837257261813723,551,76.12,31.69,72.45,7.0,30.0,19.0,20.0,40.760000000000005
HM000049,Vestidos,Temporada,TIENDA004,1.6953846153846155,1.2383320583751436,551,76.12,31.69,72.45,7.0,23.0,19.0,49.0,40.760000000000005
HM000049,Vestidos,Temporada,TIENDA005,1.7173252279635258,1.2156390046539307,565,76.12,31.69,72.45,7.0,13.0,28.0,45.0,40.760000000000005
HM000049,Vestidos,Temporada,TIENDA006,1.6273291925465838,1.2446514895933762,524,76.12,31.69,72.45,7.0,32.0,19.0,39.0,40.760000000000005
HM000049,Vestidos,Temporada,TIENDA007,1.6584615384615384,1.1291442607715936,539,76.12,31.69,72.45,7.0,,,,40.760000000000005
HM000049,Vestidos,Temporada,TIENDA008,1.6848484848484848,1.282598334480316,556,76.12,31.69,72.45,7.0,,,,40.760000000000005
HM000049,Vestidos,Temporada,TIENDA009,1.75,1.3852654058512823,574,76.12,31.689999999999998,72.45,7.0,,,,40.760000000000005
HM000049,Vestidos,Temporada,TIENDA010,1.6371681415929205,1.1152144186009305,555,76.12,31.69,72.45,7.0,,,,40.760000000000005
HM000050,Pantalones,Premium,TIENDA001,1.6328358208955225,1.0205065167890055,547,65.08,16.47,58.26,7.0,33.0,18.0,6.0,41.79
HM000050,Pantalones,Premium,TIENDA002,1.6441717791411044,1.0936515073970778,536,65.08,16.47,58.26,7.0,18.0,16.0,11.0,41.79
HM000050,Pantalones,Premium,TIENDA003,1.6666666666666667,1.1413406532265322,545,65.08,16.47,58.26,7.0,40.0,17.0,20.0,41.79
HM000050,Pantalones,Premium,TIENDA004,1.6939393939393939,1.200415174870937,559,65.08,16.47,58.26,7.0,87.0,28.0,38.0,41.79
HM000050,Pantalones,Premium,TIENDA005,1.6940063091482649,1.0693050682915486,537,65.08,16.47,58.26,7.0,6.0,17.0,30.0,41.79
HM000050,Pantalones,Premium,TIENDA006,1.7102803738317758,1.2575473087104356,549,65.08,16.47,58.26,7.0,14.0,22.0,31.0,41.79
HM000050,Pantalones,Premium,TIENDA007,1.6437125748502994,1.0319255106261487,549,65.08,16.47,58.26,7.0,,,,41.79
HM000050,Pantalones,Premium,TIENDA008,1.8213166144200628,1.3256243895167221,581,65.08,16.47,58.26,7.0,,,,41.79
HM000050,Pantalones,Premium,TIENDA009,1.5709876543209877,0.9098145355022634,509,65.08,16.47,58.25999999999999,7.0,,,,41.79
HM000050,Pantalones,Premium,TIENDA010,1.7244582043343653,1.288357782983595,557,65.08,16.47,58.26,7.0,,,,41.79
HM000051,Vestidos,Basico,TIENDA001,1.7652439024390243,1.2766112688547706,579,51.82999999999999,48.59,20.63,7.0,79.0,16.0,30.0,-27.960000000000004
HM000051,Vestidos,Basico,TIENDA002,1.7757575757575759,1.4006143469758512,586,51.82999999999999,48.59,20.63,7.0,37.0,20.0,9.0,-27.960000000000004
HM000051,Vestidos,Basico,TIENDA003,1.7259036144578312,1.2961216012331835,573,51.82999999999999,48.59,20.63,7.0,48.0,28.0,30.0,-27.960000000000004
HM000051,Vestidos,Basico,TIENDA004,1.8875379939209727,1.3955929172855785,621,51.83,48.59,20.63,7.0,61.0,19.0,6.0,-27.960000000000004
HM000051,Vestidos,Basico,TIENDA005,1.6835443037974684,1.267862130579633,532,51.83,48.59,20.63,7.0,40.0,11.0,25.0,-27.96
HM000051,Vestidos,Basico,TIENDA006,1.606060606060606,1.1174056453477188,530,51.82999999999999,48.59,20.63,7.0,13.0,16.0,38.0,-27.960000000000004
HM000051,Vestidos,Basico,TIENDA007,1.738872403560831,1.238062969003723,586,51.83,48.59,20.63,7.0,,,,-27.960000000000008
HM000051,Vestidos,Basico,TIENDA008,1.6174698795180722,1.1270080094971293,537,51.82999999999999,48.59,20.63,7.0,,,,-27.960000000000004
HM000051,Vestidos,Basico,TIENDA009,1.671641791044776,1.186097860539014,560,51.83,48.59,20.63,7.0,,,,-27.960000000000008
HM000051,Vestidos,Basico,TIENDA010,1.6904024767801857,1.2817886470264976,546,51.83,48.59,20.63,7.0,,,,-27.960000000000004
HM000052,Vestidos,Temporada,TIENDA001,1.459214501510574,0.7710665493630529,483,97.06,49.92999999999999,81.04,7.0,50.0,10.0,7.0,31.110000000000007
HM000052,Vestidos,Temporada,TIENDA002,1.6382978723404256,0.9562972398797128,539,97.06,49.93000000000001,81.04,7.0,58.0,15.0,18.0,31.110000000000007
HM000052,Vestidos,Temporada,TIENDA003,1.5611940298507463,0.8520765799902281,523,97.06,49.93,81.04,7.0,98.0,19.0,14.0,31.110000000000007
HM000052,Vestidos,Temporada,TIENDA004,1.4896755162241888,0.878261233237045,505,97.06000000000002,49.93,81.04,7.0,21.0,20.0,26.0,31.110000000000007
HM000052,Vestidos,Temporada,TIENDA005,1.5073313782991202,0.8664187133968608,514,97.06,49.93,81.04,7.0,38.0,11.0,49.0,31.110000000000007
HM000052,Vestidos,Temporada,TIENDA006,1.5696594427244581,0.8726034839388946,507,97.06,49.93,81.04,7.0,69.0,35.0,17.0,31.110000000000007
HM000052,Vestidos,Temporada,TIENDA007,1.6355421686746987,1.0811493861605264,543,97.06,49.92999999999999,81.04,7.0,,,,31.110000000000007
HM000052,Vestidos,Temporada,TIENDA008,1.5232198142414861,0.9433912847424001,492,97.06,49.93,81.04,7.0,,,,31.110000000000007
HM000052,Vestidos,Temporada,TIENDA009,1.4447761194029851,0.7980671977487994,484,97.06,49.93,81.04,7.0,,,,31.110000000000007
HM000052,Vestidos,Temporada,TIENDA010,1.5205047318611988,0.8662386303396592,482,97.06,49.93,81.04,7.0,,,,31.110000000000007
HM000053,Camisetas,Premium,TIENDA001,1.4954682779456194,0.8820485838624154,495,39.15,45.07,48.86,7.0,18.0,13.0,32.0,3.789999999999999
HM000053,Camisetas,Premium,TIENDA002,1.5914634146341464,1.0155610334808518,522,39.15,45.07,48.86,7.0,25.0,22.0,34.0,3.789999999999999
HM000053,Camisetas,Premium,TIENDA003,1.4504504504504505,0.8474491000680345,483,39.15,45.07,48.86,7.0,99.0,20.0,4.0,3.789999999999999
HM000053,Camisetas,Premium,TIENDA004,1.529595015576324,0.8138812247343451,491,39.15,45.07,48.86,7.0,63.0,20.0,23.0,3.789999999999999
HM000053,Camisetas,Premium,TIENDA005,1.4662576687116564,0.8211227479790718,478,39.15,45.07,48.86,7.0,61.0,21.0,45.0,3.789999999999999
HM000053,Camisetas,Premium,TIENDA006,1.5460122699386503,0.9841979412401215,504,39.15,45.07,48.86,7.0,59.0,23.0,4.0,3.789999999999999
HM000053,Camisetas,Premium,TIENDA007,1.4714714714714714,0.9166777675141663,490,39.15,45.07,48.86,7.0,,,,3.789999999999999
HM000053,Camisetas,Premium,TIENDA008,1.4984802431610942,0.8486884431529653,493,39.15,45.07,48.86,7.0,,,,3.7899999999999987
HM000053,Camisetas,Premium,TIENDA009,1.498452012383901,0.8428530850632249,484,39.15,45.07,48.86,7.0,,,,3.7899999999999987
HM000053,Camisetas,Premium,TIENDA010,1.5062893081761006,0.8728058047578956,479,39.15,45.07,48.86,7.0,,,,3.7899999999999996
HM000054,Accesorios,Basico,TIENDA001,1.6317365269461077,1.1037794650883233,545,70.13,40.24,39.2,7.0,54.0,23.0,20.0,-1.0399999999999991
HM000054,Accesorios,Basico,TIENDA002,1.7678571428571428,1.1406895756029007,594,70.13,40.24,39.2,7.0,29.0,27.0,40.0,-1.0399999999999991
HM000054,Accesorios,Basico,TIENDA003,1.6566265060240963,1.1275932470424213,550,70.13,40.24,39.2,7.0,58.0,24.0,11.0,-1.0399999999999991
HM000054,Accesorios,Basico,TIENDA004,1.6706231454005935,1.131843167480469,563,70.13,40.24,39.2,7.0,28.0,23.0,35.0,-1.0399999999999991
HM000054,Accesorios,Basico,TIENDA005,1.7784615384615385,1.2742090632788914,578,70.13,40.24,39.2,7.0,23.0,22.0,3.0,-1.0399999999999991
HM000054,Accesorios,Basico,TIENDA006,1.7241379310344827,1.1323212340769813,550,70.13,40.24,39.2,7.0,81.0,27.0,37.0,-1.0399999999999991
HM000054,Accesorios,Basico,TIENDA007,1.5818181818181818,0.9928175329695581,522,70.13,40.24,39.2,7.0,,,,-1.0399999999999991
HM000054,Accesorios,Basico,TIENDA008,1.7116564417177915,1.1541173190884515,558,70.13,40.24,39.2,7.0,,,,-1.0399999999999991
HM000054,Accesorios,Basico,TIENDA009,1.6151515151515152,1.1110446389499116,533,70.13,40.24,39.2,7.0,,,,-1.0399999999999991
HM000054,Accesorios,Basico,TIENDA010,1.7347560975609757,1.1833759054509474,569,70.13,40.24,39.2,7.0,,,,-1.0399999999999991
HM000055,Pantalones,Premium,TIENDA001,1.474006116207951,0.8168641445413818,482,32.57,23.47,23.33,7.0,90.0,16.0,22.0,-0.1400000000000005
HM000055,Pantalones,Premium,TIENDA002,1.5396341463414633,0.9791164276487361,505,32.57,23.47,23.33,7.0,67.0,14.0,27.0,-0.1400000000000005
HM000055,Pantalones,Premium,TIENDA003,1.5864197530864197,0.9837381270027221,514,32.57,23.47,23.33,7.0,4.0,22.0,29.0,-0.1400000000000005
HM000055,Pantalones,Premium,TIENDA004,1.48,0.8148316496577379,481,32.57,23.47,23.33,7.0,94.0,22.0,18.0,-0.1400000000000005
HM000055,Pantalones,Premium,TIENDA005,1.5709969788519638,0.9029942967654033,520,32.57,23.47,23.33,7.0,65.0,23.0,42.0,-0.1400000000000005
HM000055,Pantalones,Premium,TIENDA006,1.4954682779456194,0.8178745595767014,495,32.57,23.47,23.33,7.0,62.0,31.0,30.0,-0.1400000000000005
HM000055,Pantalones,Premium,TIENDA007,1.5238095238095237,0.8282503115217598,512,32.57,23.47,23.33,7.0,,,,-0.1400000000000005
HM000055,Pantalones,Premium,TIENDA008,1.5285285285285286,0.8763612113896017,509,32.57,23.47,23.33,7.0,,,,-0.1400000000000005
HM000055,Pantalones,Premium,TIENDA009,1.498452012383901,0.8166535753494444,484,32.57,23.47,23.33,7.0,,,,-0.1400000000000005
HM000055,Pantalones,Premium,TIENDA010,1.541033434650456,0.8548570851749656,507,32.57,23.47,23.33,7.0,,,,-0.1400000000000005
HM000056,Pantalones,Premium,TIENDA001,1.709090909090909,1.2204846404883036,564,78.87,47.47,44.45,7.0,46.0,17.0,44.0,-3.019999999999996
HM000056,Pantalones,Premium,TIENDA002,1.762917933130699,1.310729175651108,580,78.87,47.47,44.45,7.0,20.0,21.0,16.0,-3.019999999999996
HM000056,Pantalones,Premium,TIENDA003,1.8502994011976048,1.501265702295409,618,78.87,47.47,44.45,7.0,64.0,21.0,26.0,-3.019999999999996
HM000056,Pantalones,Premium,TIENDA004,1.7121212121212122,1.118579639898241,565,78.87,47.47,44.45,7.0,18.0,17.0,49.0,-3.019999999999996
HM000056,Pantalones,Premium,TIENDA005,1.797583081570997,1.19270264330606,595,78.87,47.47,44.45,7.0,77.0,18.0,48.0,-3.019999999999996
HM000056,Pantalones,Premium,TIENDA006,1.7329192546583851,1.2691290902289984,558,78.87,47.47,44.45,7.0,12.0,12.0,48.0,-3.019999999999996
HM000056,Pantalones,Premium,TIENDA007,1.771341463414634,1.3453403668284236,581,78.87,47.47,44.45,7.0,,,,-3.019999999999996
HM000056,Pantalones,Premium,TIENDA008,1.704968944099379,1.244266664241555,549,78.87,47.47,44.45,7.0,,,,-3.019999999999996
HM000056,Pantalones,Premium,TIENDA009,1.6726190476190477,1.2241208788693483,562,78.87,47.47,44.45,7.0,,,,-3.019999999999996
HM000056,Pantalones,Premium,TIENDA010,1.7333333333333334,1.1856965856029258,572,78.87,47.47,44.45,7.0,,,,-3.019999999999996
HM000057,Accesorios,Premium,TIENDA001,1.7147239263803682,1.2334683122784293,559,15.33,43.27,18.99,7.0,15.0,25.0,46.0,-24.280000000000005
HM000057,Accesorios,Premium,TIENDA002,1.5617283950617284,1.0376286254688918,506,15.33,43.27,18.99,7.0,92.0,20.0,12.0,-24.280000000000005
HM000057,Accesorios,Premium,TIENDA003,1.6770186335403727,1.2732693194200193,540,15.33,43.27,18.99,7.0,90.0,20.0,42.0,-24.280000000000005
HM000057,Accesorios,Premium,TIENDA004,1.6371951219512195,1.10021713107518,537,15.33,43.27,18.99,7.0,83.0,23.0,14.0,-24.280000000000005
HM000057,Accesorios,Premium,TIENDA005,1.702127659574468,1.40209828671337,560,15.329999999999998,43.27,18.99,7.0,7.0,21.0,7.0,-24.280000000000005
