sku,categoria,subcategoria,tienda,demanda_promedio,desviacion_demanda,ventas_totales,precio_promedio,costo_unitario,precio_venta,lead_time,stock_actual,stock_seguridad,stock_en_transito,margen_promedio,D,H,Q_opt,D_L,sigma_L,s_reorder,CTA,CTE,escenario
HM000099,Camisetas,Basico,TIENDA005,1.5319148936170213,0.8262368659098188,504,82.99,17.3,82.09,7.0,34.0,18.0,41.0,64.79,79.65957446808511,4.325,42.91666194025874,10.72340425531915,2.1860172712308015,14.330332752849971,185.61456289161907,305.14179767885315,Escenario 3
HM000099,Camisetas,Basico,TIENDA006,1.5363636363636364,0.8506454484195092,507,82.99,17.3,82.09,7.0,36.0,17.0,1.0,64.79,79.89090909090909,4.325,42.97893262402858,10.754545454545454,2.250596310407043,14.468029366717074,185.8838835989236,305.7545613261964,Escenario 3
HM000099,Camisetas,Basico,TIENDA007,1.518181818181818,0.9231749581286488,501,82.99,17.3,82.09,7.0,,,,64.79,78.94545454545454,4.325,42.72386252197519,10.627272727272727,2.4424913558108714,14.657383464360665,184.7807054075427,303.2477467711791,Escenario 3
HM000099,Camisetas,Basico,TIENDA008,1.5148809523809523,0.8391993256511945,509,82.99,17.3,82.09,7.0,,,,64.79,78.77380952380952,4.325,42.677391646818606,10.604166666666666,2.2203127160861684,14.267682648208844,184.57971887249047,302.79193339630007,Escenario 3
HM000099,Camisetas,Basico,TIENDA009,1.5535168195718654,0.9114362959904267,508,82.99,17.3,82.09,7.0,,,,64.79,80.782874617737,4.325,43.21819211732338,10.874617737003058,2.411433775068526,14.853483465866127,186.9186809074236,308.1135843783716,Escenario 3
HM000099,Camisetas,Basico,TIENDA010,1.5317220543806649,0.93487467711243,507,82.99,17.3,82.09,7.0,,,,64.79,79.64954682779458,4.325,42.913960655476195,10.722054380664654,2.4734459026512976,14.803240120039295,185.60287983493458,305.11522743312196,Escenario 3
HM000100,Accesorios,Basico,TIENDA001,1.7560240963855422,1.3044635801914937,583,28.23,22.83,32.95,7.0,68.0,24.0,45.0,10.120000000000005,91.3132530120482,5.7075,39.99852231437183,12.292168674698797,3.451286227527654,17.986790950119428,228.29156610927726,364.05396635024107,Escenario 3
HM000100,Accesorios,Basico,TIENDA002,1.605590062111801,1.012245795769772,517,28.23,22.83,32.95,7.0,19.0,18.0,6.0,10.120000000000005,83.49068322981365,5.7075,38.24688301147035,11.239130434782608,2.678150641277494,15.658078992890472,218.29408478796702,342.442977582998,Escenario 3
HM000100,Accesorios,Basico,TIENDA003,1.7134328358208957,1.135293299093448,574,28.23,22.83,32.95,7.0,15.0,16.0,19.0,10.120000000000005,89.09850746268657,5.7075,39.51047532387637,11.99402985074627,3.0037037345193345,16.95014101270317,225.50603791102435,357.98039283639747,Escenario 3
HM000100,Accesorios,Basico,TIENDA004,1.7734138972809668,1.238285768036374,587,28.230000000000004,22.83,32.95,7.0,90.0,14.0,30.0,10.120000000000005,92.21752265861028,5.7075,40.19608588337412,12.413897280966767,3.27619619425486,17.819621001487285,229.41916017935776,366.5240530494484,Escenario 3
HM000100,Accesorios,Basico,TIENDA005,1.762917933130699,1.1964220016571796,580,28.23,22.83,32.95,7.0,36.0,17.0,8.0,10.120000000000005,91.67173252279635,5.7075,40.07695893254262,12.340425531914892,3.165435079471005,17.56339341304205,228.73924310748694,365.03384754517685,Escenario 3
HM000100,Accesorios,Basico,TIENDA006,1.646153846153846,1.0834155129908258,535,28.23,22.83,32.95,7.0,12.0,28.0,41.0,10.120000000000005,85.6,5.7075,38.727005950958,11.523076923076923,2.8664480139231934,16.25271614605019,221.03438646509278,348.3148033881697,Escenario 3
HM000100,Accesorios,Basico,TIENDA007,1.7300613496932515,1.179628883978746,564,28.23,22.83,32.95,7.0,,,,10.120000000000005,89.96319018404908,5.7075,39.70173294069254,12.110429447852761,3.1210046663564275,17.260087147340865,226.59764075900264,360.35571695532167,Escenario 3
HM000100,Accesorios,Basico,TIENDA008,1.5105740181268883,0.875098247188273,500,28.230000000000004,22.83,32.95,7.0,,,,10.120000000000005,78.54984894259819,5.7075,37.09793338288185,10.574018126888218,2.3152923348086984,14.39425047932257,211.7364547827981,328.5501089821939,Escenario 3
HM000100,Accesorios,Basico,TIENDA009,1.6402439024390243,1.1300033564505976,538,28.23,22.83,32.95,7.0,,,,10.120000000000005,85.29268292682926,5.7075,38.65742551075041,11.48170731707317,2.9897078618365565,16.414725289103487,220.63725610260792,347.46142537090054,Escenario 3
HM000100,Accesorios,Basico,TIENDA010,1.7058823529411764,1.0906987097989884,551,28.230000000000004,22.83,32.95,7.0,,,,10.120000000000005,88.70588235294117,5.7075,39.423324973382435,11.941176470588236,2.885717541427131,16.702610413943002,225.00862728558025,356.90008493263906,Escenario 3
HM000001,Vestidos,Temporada,TIENDA001,1.673780487804878,1.1653699812751543,549,37.05,10.35,17.75,7.0,68.0,15.0,22.0,7.400000000000001,87.03658536585365,3.105,55.52856655616328,11.716463414634147,3.0832791558340573,16.80387402176034,172.416199156887,313.58492744956993,Escenario 4
HM000001,Vestidos,Temporada,TIENDA002,1.6253776435045315,1.1329056605653876,538,37.05,10.35,17.75,7.0,12.0,17.0,39.0,7.4,84.51963746223564,3.105,54.71978131591139,11.37764350453172,2.99738663675337,16.32333145517478,169.90492098590488,306.99619367472667,Escenario 4
HM000001,Vestidos,Temporada,TIENDA003,1.674922600619195,1.049795710775864,541,37.05,10.35,17.75,7.0,1.0,24.0,0.0,7.400000000000001,87.09597523219814,3.105,55.547508428425964,11.724458204334365,2.777498378135226,16.307330528257488,172.47501367026263,313.73995354642364,Escenario 4
HM000001,Vestidos,Temporada,TIENDA004,1.6605504587155964,1.0843576890981268,543,37.05,10.35,17.75,7.0,70.0,24.0,0.0,7.4,86.34862385321101,3.105,55.3086745120621,11.623853211009175,2.868940777594339,16.357605494039834,171.7334343599528,311.78766500215465,Escenario 4
HM000001,Vestidos,Temporada,TIENDA005,1.5753012048192772,0.96637965474147,523,37.05,10.35,17.75,7.0,17.0,17.0,44.0,7.4,81.91566265060241,3.105,53.87025294049763,11.02710843373494,2.5568002385183908,15.245828827290284,167.26713538024515,300.1399688742211,Escenario 4
HM000001,Vestidos,Temporada,TIENDA006,1.7107692307692308,1.240783687652348,556,37.05,10.35,17.75,7.0,56.0,21.0,25.0,7.4,88.96000000000001,3.105,56.138774450279804,11.975384615384616,3.282805068353757,17.392012978168317,174.3108946681188,318.59555466811884,Escenario 4
HM000001,Vestidos,Temporada,TIENDA007,1.7363636363636363,1.148626292476317,573,37.05,10.35,17.75,7.0,,,,7.4,90.29090909090908,3.105,56.55715476607265,12.154545454545454,3.038979519242476,17.16886166129554,175.60996554865557,322.0506982759283,Escenario 4
HM000001,Vestidos,Temporada,TIENDA008,1.6506024096385543,1.033385132649431,548,37.05,10.35,17.75,7.0,,,,7.4,85.83132530120483,3.105,55.14275364535033,11.55421686746988,2.734080069541888,16.065448982213994,171.21825006881278,310.43445705676464,Escenario 4
HM000001,Vestidos,Temporada,TIENDA009,1.6042296072507554,0.9895730308998884,531,37.05,10.35,17.75,7.0,,,,7.4,83.41993957703927,3.105,54.362632074010854,11.229607250755288,2.6181641438975403,15.54957808818623,168.7959725898037,304.10573470460736,Escenario 4
HM000001,Vestidos,Temporada,TIENDA010,1.680851063829787,1.1362773001122517,553,37.05,10.35,17.75,7.0,,,,7.399999999999999,87.40425531914893,3.105,55.64572803318724,11.76595744680851,3.0063071565049233,16.726364255041634,172.7799855430464,314.5443391600677,Escenario 4
HM000002,Camisetas,Temporada,TIENDA001,1.503125,0.7878323799731571,481,91.37,34.6,40.98,7.0,86.0,23.0,30.0,6.379999999999996,78.16250000000001,10.38,28.780404045682808,10.521875,2.0844085522131173,13.961149111151643,298.7405939941876,425.5099459941876,Escenario 4
HM000002,Camisetas,Temporada,TIENDA002,1.5700934579439252,0.9230941467360296,504,91.37,34.6,40.98,7.0,86.0,20.0,25.0,6.379999999999996,81.64485981308411,10.38,29.41454193766453,10.990654205607477,2.4422775489629003,15.020412161396262,305.3229453129578,437.73372021015405,Escenario 4
HM000002,Camisetas,Temporada,TIENDA003,1.5396341463414631,0.9310885347943926,505,91.37,34.6,40.98,7.0,28.0,22.0,41.0,6.379999999999997,80.06097560975608,10.38,29.12782822950172,10.777439024390242,2.463428711649473,14.842096398611872,302.3468570222279,432.19173951003273,Escenario 4
HM000002,Camisetas,Temporada,TIENDA004,1.4617737003058104,0.8422730188020451,478,91.37,34.6,40.98,7.0,41.0,16.0,1.0,6.379999999999996,76.01223241590215,10.38,28.381765642358623,10.232415902140673,2.2284449437698415,13.90935005936091,294.6027273676825,417.888645881444,Escenario 4
HM000002,Camisetas,Temporada,TIENDA005,1.3982035928143712,0.7270800587823495,467,91.37,34.6,40.98,7.0,59.0,20.0,18.0,6.379999999999996,72.7065868263473,10.38,27.757768186429214,9.7874251497006,1.9236730187723208,12.961485630674929,288.12563377513527,406.05640643381787,Escenario 4
HM000002,Camisetas,Temporada,TIENDA006,1.5106382978723405,0.8593332035644345,497,91.37,34.6,40.98,7.0,58.0,19.0,27.0,6.379999999999996,78.55319148936171,10.38,28.85224311785097,10.574468085106384,2.2735819499719376,14.325878302560081,299.4862835632931,426.88855577605904,Escenario 4
HM000002,Camisetas,Temporada,TIENDA007,1.4817073170731707,0.8274537116730988,486,91.37,34.6,40.98,7.0,,,,6.379999999999997,77.04878048780488,10.38,28.574625709823504,10.371951219512194,2.189236742504363,13.984191844644393,296.604614867968,421.5697412582119,Escenario 4
HM000002,Camisetas,Temporada,TIENDA008,1.492354740061162,0.8097013136532244,488,91.37,34.6,40.98,7.0,,,,6.379999999999996,77.60244648318043,10.38,28.67710934693613,10.446483180428135,2.14226831216874,13.981225895506556,297.66839502119706,423.53046032394934,Escenario 4
HM000002,Camisetas,Temporada,TIENDA009,1.5198776758409789,0.8429076085340805,497,91.37,34.6,40.98,7.0,,,,6.379999999999996,79.03363914373091,10.38,28.94034177515288,10.639143730886852,2.2301239103853625,14.3188481830227,300.40074762608685,428.5813450389309,Escenario 4
HM000002,Camisetas,Temporada,TIENDA010,1.478395061728395,0.7885574190858597,479,91.37,34.6,40.98,7.0,,,,6.379999999999997,76.87654320987654,10.38,28.542669530366172,10.348765432098764,2.086326825396123,13.791204694002367,296.2729097252009,420.9590117252009,Escenario 4
HM000003,Abrigos,Basico,TIENDA001,1.7057057057057057,1.4175738215825031,568,87.18,40.5,68.38,7.0,87.0,18.0,22.0,27.879999999999995,88.69669669669669,12.15,28.33752566897915,11.93993993993994,3.7505477969827496,18.128343804961474,344.30093687809676,488.62803752674546,Escenario 4
HM000003,Abrigos,Basico,TIENDA002,1.562874251497006,1.048636524595823,522,87.18,40.5,68.38,7.0,2.0,21.0,13.0,27.879999999999995,81.26946107784431,12.15,27.125134076113802,10.940119760479043,2.7744314597796143,15.517931669115406,329.5703790247827,461.8653579708905,Escenario 4
HM000003,Abrigos,Basico,TIENDA003,1.808641975308642,1.3145244846131543,586,87.18,40.5,68.38,7.0,12.0,22.0,41.0,27.879999999999995,94.04938271604938,12.15,29.18005985090683,12.660493827160494,3.4779048785917586,18.399036876836895,354.537727188518,507.536179188518,Escenario 4
HM000003,Abrigos,Basico,TIENDA004,1.6932515337423313,1.1991344998972362,552,87.18,40.5,68.38,7.0,16.0,16.0,41.0,27.88,88.04907975460122,12.15,28.233883232515787,11.85276073619632,3.172611675245895,17.087570000352045,343.0416812750668,486.3196424775208,Escenario 4
HM000003,Abrigos,Basico,TIENDA005,1.7596439169139466,1.3155787668836434,593,87.18,40.5,68.38,7.0,52.0,28.0,7.0,27.879999999999992,91.50148367952522,12.15,28.782086342340158,12.317507418397627,3.480694247291137,18.060652926428002,349.7023490594329,498.57320462026377,Escenario 4
HM000003,Abrigos,Basico,TIENDA006,1.7753846153846151,1.3340311564224403,577,87.18,40.5,68.38,7.0,60.0,10.0,41.0,27.879999999999995,92.32,12.15,28.910533202297604,12.427692307692306,3.5295146811056837,18.251391531516685,351.2629784079159,501.4598304079159,Escenario 4
HM000003,Abrigos,Basico,TIENDA007,1.7530864197530864,1.3609399792729389,568,87.18,40.5,68.38,7.0,,,,27.879999999999995,91.1604938271605,12.15,28.72840655677173,12.271604938271604,3.600708734441595,18.212774350100236,349.05013966477657,497.3685916647766,Escenario 4
HM000003,Abrigos,Basico,TIENDA008,1.6066066066066067,1.1240330053806862,535,87.18,40.5,68.38,7.0,,,,27.879999999999995,83.54354354354355,12.15,27.502023554116455,11.246246246246248,2.9739117976658225,16.153200712394856,334.1495861825149,470.12857872305545,Escenario 4
HM000003,Abrigos,Basico,TIENDA009,1.725609756097561,1.1928749714018156,566,87.18,40.5,68.38,7.0,,,,27.88,89.73170731707317,12.15,28.502382840071096,12.079268292682926,3.15605051952249,17.286751649895034,346.3039515068638,492.30776936052234,Escenario 4
HM000003,Abrigos,Basico,TIENDA010,1.6717325227963526,1.1875203624210633,550,87.18,40.5,68.38,7.0,,,,27.879999999999995,86.93009118541033,12.15,28.053901719343994,11.702127659574469,3.141883555791426,16.886235526630323,340.8549058900296,482.3201056103944,Escenario 4
HM000004,Camisetas,Temporada,TIENDA001,1.5555555555555556,0.937162300584181,490,98.92,37.49,19.15,7.0,34.0,22.0,47.0,-18.340000000000003,80.88888888888889,11.247,28.12693632077132,10.88888888888889,2.479498385450905,14.980061224882881,316.3436527997151,446.96366679971504,Escenario 4
HM000004,Camisetas,Temporada,TIENDA002,1.51840490797546,0.9533577430924344,495,98.92,37.49,19.15,7.0,17.0,24.0,1.0,-18.340000000000003,78.95705521472392,11.247,27.78903503186286,10.62883435582822,2.5223474987003875,14.79070772868386,312.5432770033616,440.0337204512143,Escenario 4
HM000004,Camisetas,Temporada,TIENDA003,1.4478527607361964,0.8781335047132909,472,98.92,37.49,19.15,7.0,33.0,19.0,46.0,-18.340000000000003,75.28834355828221,11.247,27.13575228950093,10.134969325153374,2.323322871384933,13.968452062938514,305.195806000017,426.74293656443416,Escenario 4
HM000004,Camisetas,Temporada,TIENDA004,1.5196374622356494,0.8886870746516647,503,98.92,37.49,19.15,7.0,37.0,19.0,24.0,-18.340000000000003,79.02114803625378,11.247,27.800311518557567,10.637462235649545,2.351244992885798,14.517016473911111,312.67010364921697,440.2643774679481,Escenario 4
HM000004,Camisetas,Temporada,TIENDA005,1.453416149068323,0.7928835387566256,468,98.92,37.49,19.15,7.0,32.0,21.0,7.0,-18.340000000000003,75.5776397515528,11.247,27.18783699967971,10.173913043478262,2.0977726621868746,13.635237936086604,305.7816027353977,427.79739313291327,Escenario 4
HM000004,Camisetas,Temporada,TIENDA006,1.436532507739938,0.7296917506444748,464,98.92,37.49,19.15,7.0,45.0,22.0,26.0,-18.340000000000003,74.69969040247678,11.247,27.02946165397118,10.055727554179565,1.9305829059406356,13.241189348981614,304.0003552222138,424.5938676742262,Escenario 4
HM000004,Camisetas,Temporada,TIENDA007,1.5382352941176471,0.8799687262753307,523,98.92,37.49,19.15,7.0,,,,-18.340000000000003,79.98823529411766,11.247,27.969908957503623,10.76764705882353,2.3281784112387944,14.60914143736754,314.5775660450432,443.73852122151385,Escenario 4
HM000004,Camisetas,Temporada,TIENDA008,1.4772036474164134,0.8265396338519525,486,98.92,37.49,19.15,7.0,,,,-18.340000000000003,76.8145896656535,11.247,27.40942042795015,10.340425531914894,2.18681831991065,13.948675759767466,308.2737515531553,432.29340081151395,Escenario 4
HM000004,Camisetas,Temporada,TIENDA009,1.59214501510574,1.0089592252915047,527,98.92,37.49,19.15,7.0,,,,-18.340000000000003,82.79154078549847,11.247,28.45581164785452,11.14501510574018,2.6694551931257124,15.549616174397606,320.0425136034198,453.7448236759273,Escenario 4
HM000004,Camisetas,Temporada,TIENDA010,1.510703363914373,0.8821900700600613,494,98.92,37.49,19.15,7.0,,,,-18.340000000000003,78.5565749235474,11.247,27.718470668793906,10.57492354740061,2.3340555344695706,14.426115179275401,311.74963961192503,438.59130498807184,Escenario 4
HM000005,Accesorios,Temporada,TIENDA001,1.6272727272727272,1.1314172534399487,537,36.55,35.92,56.41,7.0,57.0,32.0,39.0,20.489999999999995,84.61818181818181,10.776,29.389987133831827,11.39090909090909,2.9934486816498427,16.33009941563133,316.70650135417173,454.25717689962624,Escenario 4
HM000005,Accesorios,Temporada,TIENDA002,1.6890243902439024,1.1390758738987048,554,36.55,35.92,56.41,7.0,80.0,22.0,11.0,20.489999999999995,87.82926829268293,10.776,29.94243969511524,11.823170731707316,3.0137114867695427,16.795794684877063,322.65973015456177,465.4123657887081,Escenario 4
HM000005,Accesorios,Temporada,TIENDA003,1.658307210031348,1.1212014640265475,529,36.55,35.92,56.40999999999999,7.0,5.0,24.0,47.0,20.489999999999995,86.2319749216301,10.776,29.668918633267026,11.608150470219437,2.9664202434157767,16.50274387185547,319.7122671920855,459.87728756512627,Escenario 4
HM000005,Accesorios,Temporada,TIENDA004,1.848942598187311,1.433841132645016,612,36.55,35.92,56.41,7.0,15.0,16.0,0.0,20.489999999999995,96.14501510574017,10.776,31.32787499690607,12.942598187311178,3.7935870565538887,19.202016830625094,337.5891809666598,493.81332643795884,Escenario 4
HM000005,Accesorios,Temporada,TIENDA005,1.7423312883435582,1.2846500010878252,568,36.55,35.92,56.41,7.0,19.0,21.0,25.0,20.489999999999995,90.60122699386503,10.776,30.411272369487254,12.196319018404907,3.3988644246372415,17.804445319056356,327.7118710535947,474.955079783656,Escenario 4
HM000005,Accesorios,Temporada,TIENDA006,1.72782874617737,1.3821570658326954,565,36.55,35.92,56.41,7.0,77.0,18.0,23.0,20.489999999999995,89.84709480122324,10.776,30.28444162014734,12.094801223241591,3.6568438690240415,18.128593607131258,326.34514289870776,472.36665747668934,Escenario 4
HM000005,Accesorios,Temporada,TIENDA007,1.7337461300309598,1.2794386472668668,560,36.55,35.92,56.41,7.0,,,,20.489999999999995,90.15479876160991,10.776,30.3362556368929,12.136222910216718,3.385076478433019,17.7215990996312,326.90349074315793,473.4234857369659,Escenario 4
HM000005,Accesorios,Temporada,TIENDA008,1.6635802469135803,1.1675836323073976,539,36.55,35.92,56.41,7.0,,,,20.489999999999995,86.50617283950618,10.776,29.716051376086273,11.645061728395062,3.0891359259548543,16.74213600622057,320.22016962870566,460.8293906287056,Escenario 4
HM000005,Accesorios,Temporada,TIENDA009,1.7801204819277108,1.1902788461800935,591,36.55,35.92,56.41,7.0,,,,20.489999999999995,92.56626506024097,10.776,30.739296331559075,12.460843373493976,3.1491818178134308,17.656993372886134,331.2466572688806,481.6732276664709,Escenario 4
HM000005,Accesorios,Temporada,TIENDA010,1.6092307692307692,1.0234477974533245,523,36.55,35.92,56.41,7.0,,,,20.489999999999995,83.68,10.776,29.22660613739336,11.264615384615384,2.707788351918301,15.73246616528058,314.94590773655085,450.97672873655085,Escenario 4
HM000006,Camisetas,Temporada,TIENDA001,1.725,1.4316178891604634,552,82.68,26.72,77.14,7.0,57.0,18.0,42.0,50.42,89.7,8.016,35.08437221403135,12.075000000000001,3.787704907189818,18.3247130968632,281.23632766767525,427.70494566767525,Escenario 4
HM000006,Camisetas,Temporada,TIENDA002,1.7250755287009063,1.2768116933748437,571,82.68,26.72,77.14,7.0,24.0,15.0,29.0,50.42,89.70392749244712,8.016,35.0851402859299,12.075528700906345,3.378126211729093,17.649436950259346,281.24248453201403,427.71746506977837,Escenario 4
HM000006,Camisetas,Temporada,TIENDA003,1.5887573964497042,1.1027848187199245,537,82.68,26.719999999999995,77.14,7.0,75.0,19.0,9.0,50.42,82.61538461538461,8.015999999999998,33.67037496318115,11.121301775147929,2.917694379950367,15.935497502066035,269.90172570486004,404.8932667817831,Escenario 4
HM000006,Camisetas,Temporada,TIENDA004,1.602446483180428,1.0542319665543625,524,82.68,26.72,77.14,7.0,91.0,24.0,24.0,50.42,83.32721712538225,8.016,33.81511955992912,11.217125382262996,2.7892356076774063,15.819364134930716,271.06199839239184,407.20670813551106,Escenario 4
HM000006,Camisetas,Temporada,TIENDA005,1.6246153846153846,1.097419921602704,528,82.68,26.72,77.14,7.0,52.0,16.0,25.0,50.42,84.48,8.016,34.048222231502024,11.372307692307691,2.903500196368755,16.163083016316136,272.9305494077202,410.9427674077202,Escenario 4
HM000006,Camisetas,Temporada,TIENDA006,1.735202492211838,1.3468623396597623,557,82.68,26.719999999999995,77.14,7.0,71.0,21.0,12.0,50.42,90.23052959501558,8.015999999999998,35.18797230789495,12.146417445482866,3.5634628009783382,18.026131067097126,282.0667860200859,429.3948619640111,Escenario 4
HM000006,Camisetas,Temporada,TIENDA007,1.6697819314641744,1.1659182067355789,536,82.68,26.719999999999995,77.14,7.0,,,,50.42,86.82866043613707,8.015999999999998,34.51827137733184,11.688473520249222,3.0847296240647344,16.778277399956032,276.698463360692,418.5155112672341,Escenario 4
HM000006,Camisetas,Temporada,TIENDA008,1.7176470588235293,1.4275978934110118,584,82.68,26.72,77.14,7.0,,,,50.42,89.31764705882352,8.016,35.0095174835353,12.023529411764706,3.7770689981652326,18.255693258737338,280.6362921480189,426.48549838331303,Escenario 4
HM000006,Camisetas,Temporada,TIENDA009,1.6542056074766356,1.2457638500508268,531,82.68,26.719999999999995,77.14,7.0,,,,50.42,86.01869158878505,8.015999999999998,34.35689475071882,11.57943925233645,3.295981339548847,17.017808462592047,275.404868321762,415.90976669559376,Escenario 4
HM000006,Camisetas,Temporada,TIENDA010,1.5884146341463414,1.1079859895030413,521,82.68,26.72,77.14,7.0,,,,50.42000000000001,82.59756097560975,8.016,33.66674270383255,11.11890243902439,2.9314553843688693,15.955803823233024,269.8726095139217,404.8352762944095,Escenario 4
HM000007,Vestidos,Basico,TIENDA001,1.480597014925373,0.7959927342163337,496,70.17,17.96,34.56,7.0,15.0,16.0,26.0,16.6,76.9910447761194,5.388,39.64629933218742,10.364179104477612,2.105998820150753,13.839077157726354,213.61426080182576,338.7198933391392,Escenario 4
HM000007,Vestidos,Basico,TIENDA002,1.6439169139465877,1.0928202234106072,554,70.17,17.96,34.56,7.0,72.0,23.0,32.0,16.6,85.48367952522256,5.388,41.77574011872709,11.507418397626115,2.891330538846513,16.278113786722862,225.08768775970157,363.95138859056215,Escenario 4
HM000007,Vestidos,Basico,TIENDA003,1.4328358208955223,0.7896008352025363,480,70.17,17.96,34.56,7.0,13.0,21.0,39.0,16.6,74.50746268656717,5.388,39.001601092908885,10.029850746268655,2.0890874449548065,13.476845030444085,210.14062668859304,331.22285624083185,Escenario 4
HM000007,Vestidos,Basico,TIENDA004,1.4849397590361446,0.8388682830814758,493,70.17,17.96,34.56,7.0,63.0,17.0,35.0,16.6,77.21686746987952,5.388,39.704400106800456,10.394578313253012,2.2194368597733165,14.056649131878984,213.92730777544085,339.3987730766457,Escenario 4
HM000007,Vestidos,Basico,TIENDA005,1.629518072289157,0.9542886547216264,541,70.17,17.96,34.56,7.0,76.0,17.0,36.0,16.6,84.73493975903617,5.388,41.592383762688186,11.406626506024098,2.5248104593638074,15.57256376397438,224.09976371336398,361.7505061230026,Escenario 4
HM000007,Vestidos,Basico,TIENDA006,1.5809523809523809,0.9146467667445658,498,70.17,17.96,34.56,7.0,29.0,20.0,28.0,16.6,82.2095238095238,5.388,40.9678917566288,11.066666666666666,2.4199278822754238,15.059547672421115,220.73500078471596,354.29456935614456,Escenario 4
HM000007,Vestidos,Basico,TIENDA007,1.5479041916167664,0.8607796119464829,517,70.17,17.96,34.56,7.0,,,,16.6,80.49101796407186,5.388,40.53743441221405,10.835329341317365,2.2774087868450765,14.593053839611741,218.4156966130093,349.1912857148057,Escenario 4
HM000007,Vestidos,Basico,TIENDA008,1.5287009063444108,0.9542208330102055,506,70.17,17.96,34.56,7.0,,,,16.6,79.49244712990937,5.388,40.28519613359575,10.700906344410875,2.5246310199818973,14.866547527381005,217.05663676781387,346.214541118267,Escenario 4
HM000007,Vestidos,Basico,TIENDA009,1.4727272727272729,0.8365774562390333,486,70.17,17.96,34.56,7.0,,,,16.6,76.58181818181819,5.388,39.54079396683683,10.30909090909091,2.213375901651503,13.96116114681589,213.04579789331683,337.48848334786226,Escenario 4
HM000007,Vestidos,Basico,TIENDA010,1.5261538461538462,0.825944450624598,496,70.17,17.96,34.56,7.0,,,,16.6,79.36,5.388,40.251621352801735,10.683076923076923,2.1852436131065534,14.288728884702735,216.87573584889572,345.8190758488957,Escenario 4
HM000008,Abrigos,Basico,TIENDA001,1.510703363914373,0.8752081929816863,494,44.34,48.66,36.19,7.0,97.0,20.0,35.0,-12.47,78.5565749235474,14.597999999999999,24.32993411498702,10.57492354740061,2.315583224035768,14.395635867059628,355.1683782105805,482.1444665867273,Escenario 4
HM000008,Abrigos,Basico,TIENDA002,1.545731707317073,0.9108822627575148,507,44.34,48.66,36.19,7.0,3.0,22.0,15.0,-12.47,80.3780487804878,14.597999999999999,24.61038413735651,10.820121951219512,2.409967940916176,14.796569053731202,359.26238763713036,489.18926366152056,Escenario 4
HM000008,Abrigos,Basico,TIENDA003,1.5045871559633028,0.8787594422012418,492,44.34,48.66,36.19,7.0,39.0,13.0,36.0,-12.47,78.23853211009175,14.597999999999999,24.28063328597905,10.53211009174312,2.324978946314324,14.368325353161755,354.44868470872217,480.9095437270708,Escenario 4
HM000008,Abrigos,Basico,TIENDA004,1.4294294294294294,0.7395692160142137,476,44.34,48.66,36.19,7.0,71.0,17.0,28.0,-12.47,74.33033033033033,14.597999999999999,23.666426910927218,10.006006006006006,1.9567162228926174,13.234587773778824,345.4825000457155,465.6120721808506,Escenario 4
HM000008,Abrigos,Basico,TIENDA005,1.488095238095238,0.8672350659188928,500,44.34,48.66,36.19,7.0,99.0,21.0,9.0,-12.47,77.38095238095237,14.597999999999999,24.147195497849047,10.416666666666666,2.2944883126560973,14.202572382549226,352.5007598776004,477.5723397347432,Escenario 4
HM000008,Abrigos,Basico,TIENDA006,1.4712990936555892,0.821080849726173,487,44.34,48.66,36.19,7.0,75.0,13.0,33.0,-12.470000000000002,76.50755287009063,14.597999999999999,24.010533971333743,10.299093655589125,2.1723757346530506,13.883513617766658,350.50577491353,474.1624475630768,Escenario 4
HM000008,Abrigos,Basico,TIENDA007,1.5266272189349113,0.8686090983097211,516,44.34,48.66,36.19,7.0,,,,-12.470000000000002,79.38461538461539,14.597999999999999,24.457825123584453,10.68639053254438,2.2981236606555764,14.47829457262608,357.0353311540858,485.35284507716267,Escenario 4
HM000008,Abrigos,Basico,TIENDA008,1.5368098159509205,0.9199636819062084,501,44.34,48.66,36.19,7.0,,,,-12.47,79.91411042944786,14.597999999999999,24.539256357206195,10.757668711656443,2.433995117535159,14.773760655589456,358.224064302496,487.3993601982015,Escenario 4
HM000008,Abrigos,Basico,TIENDA009,1.5,0.8951107426403806,492,44.34,48.66,36.19,7.0,,,,-12.47,78.0,14.597999999999999,24.243591871144673,10.5,2.3682404208887866,14.407596694466498,353.90795413496994,479.98239113496993,Escenario 4
HM000008,Abrigos,Basico,TIENDA010,1.5636363636363635,0.9078576879954204,516,44.34,48.66,36.19,7.0,,,,-12.47,81.3090909090909,14.597999999999999,24.752508345756958,10.945454545454545,2.401965668273952,14.908697898106565,361.33711683136005,492.77228110408726,Escenario 4
HM000009,Camisetas,Temporada,TIENDA001,1.6555891238670697,1.142481562905206,548,97.39,40.88,60.3,7.0,42.0,20.0,41.0,19.419999999999995,86.09063444108763,12.264000000000001,27.788059865337,11.589123867069487,3.022722092923572,16.57661532039338,340.79276618849303,480.70431198305505,Escenario 4
HM000009,Camisetas,Temporada,TIENDA002,1.7046153846153846,1.273717070502123,554,97.39,40.88,60.3,7.0,97.0,19.0,12.0,19.419999999999995,88.64,12.264000000000001,28.196496245488596,11.932307692307692,3.3699386092063417,17.492706397498154,345.80182995467214,489.8433479546722,Escenario 4
