sku,categoria,subcategoria,tienda,demanda_promedio,desviacion_demanda,ventas_totales,precio_promedio,costo_unitario,precio_venta,lead_time,stock_actual,stock_seguridad,stock_en_transito,margen_promedio,D,H,Q_opt,D_L,sigma_L,s_reorder,CTA,CTE,escenario
HM000090,Vestidos,Temporada,TIENDA005,1.5671232876712329,0.8950496938933682,572,66.94,36.08,77.71,14.0,99.0,20.0,40.0,41.63,81.4904109589041,9.02,30.057301328974216,21.93972602739726,3.3489692986858763,27.465525370228956,271.11685798734743,392.91056079556665,Escenario 3
HM000090,Vestidos,Temporada,TIENDA006,1.5671232876712329,0.8950496938933682,572,66.94,36.08,77.71,14.0,11.0,21.0,23.0,41.63,81.4904109589041,9.02,30.057301328974216,21.93972602739726,3.3489692986858763,27.465525370228956,271.11685798734743,392.91056079556665,Escenario 3
HM000091,Pantalones,Temporada,TIENDA001,1.476712328767123,0.8304838633216747,539,43.97,29.4,94.74,18.0,24.0,26.0,20.0,65.34,76.7890410958904,7.35,32.32257505904331,26.580821917808215,3.523444628524548,32.39450555487372,237.5709266839683,352.8472484647902,Escenario 3
HM000091,Pantalones,Temporada,TIENDA002,1.476712328767123,0.8304838633216747,539,43.97,29.4,94.74,18.0,74.0,23.0,14.0,65.34,76.7890410958904,7.35,32.32257505904331,26.580821917808215,3.523444628524548,32.39450555487372,237.5709266839683,352.8472484647902,Escenario 3
HM000091,Pantalones,Temporada,TIENDA003,1.476712328767123,0.8304838633216747,539,43.97,29.4,94.74,18.0,17.0,22.0,10.0,65.34,76.7890410958904,7.35,32.32257505904331,26.580821917808215,3.523444628524548,32.39450555487372,237.5709266839683,352.8472484647902,Escenario 3
HM000091,Pantalones,Temporada,TIENDA004,1.476712328767123,0.8304838633216747,539,43.97,29.4,94.74,18.0,9.0,22.0,17.0,65.34,76.7890410958904,7.35,32.32257505904331,26.580821917808215,3.523444628524548,32.39450555487372,237.5709266839683,352.8472484647902,Escenario 3
HM000091,Pantalones,Temporada,TIENDA005,1.476712328767123,0.8304838633216747,539,43.97,29.4,94.74,18.0,56.0,17.0,7.0,65.34,76.7890410958904,7.35,32.32257505904331,26.580821917808215,3.523444628524548,32.39450555487372,237.5709266839683,352.8472484647902,Escenario 3
HM000091,Pantalones,Temporada,TIENDA006,1.476712328767123,0.8304838633216747,539,43.97,29.4,94.74,18.0,51.0,20.0,28.0,65.34,76.7890410958904,7.35,32.32257505904331,26.580821917808215,3.523444628524548,32.39450555487372,237.5709266839683,352.8472484647902,Escenario 3
HM000092,Camisetas,Basico,TIENDA001,1.7917808219178082,1.3323689371927083,654,83.12,14.64,91.45,17.0,63.0,21.0,38.0,76.81,93.17260273972603,3.66,50.4549257100614,30.46027397260274,5.493497860337479,39.52454544215958,184.66502809882473,324.4883025508795,Escenario 3
HM000092,Camisetas,Basico,TIENDA002,1.7917808219178082,1.3323689371927083,654,83.12,14.64,91.45,17.0,65.0,18.0,36.0,76.81,93.17260273972603,3.66,50.4549257100614,30.46027397260274,5.493497860337479,39.52454544215958,184.66502809882473,324.4883025508795,Escenario 3
HM000092,Camisetas,Basico,TIENDA003,1.7917808219178082,1.3323689371927083,654,83.12,14.64,91.45,17.0,2.0,27.0,43.0,76.81,93.17260273972603,3.66,50.4549257100614,30.46027397260274,5.493497860337479,39.52454544215958,184.66502809882473,324.4883025508795,Escenario 3
HM000092,Camisetas,Basico,TIENDA004,1.7917808219178082,1.3323689371927083,654,83.12,14.64,91.45,17.0,97.0,20.0,27.0,76.81,93.17260273972603,3.66,50.4549257100614,30.46027397260274,5.493497860337479,39.52454544215958,184.66502809882473,324.4883025508795,Escenario 3
HM000092,Camisetas,Basico,TIENDA005,1.7917808219178082,1.3323689371927083,654,83.12,14.64,91.45,17.0,80.0,19.0,37.0,76.81,93.17260273972603,3.66,50.4549257100614,30.46027397260274,5.493497860337479,39.52454544215958,184.66502809882473,324.4883025508795,Escenario 3
HM000092,Camisetas,Basico,TIENDA006,1.7917808219178082,1.3323689371927083,654,83.12,14.64,91.45,17.0,13.0,13.0,43.0,76.81,93.17260273972603,3.66,50.4549257100614,30.46027397260274,5.493497860337479,39.52454544215958,184.66502809882473,324.4883025508795,Escenario 3
HM000093,Accesorios,Premium,TIENDA001,1.556164383561644,0.9551747871477294,568,33.0,45.19,41.98,14.0,96.0,14.0,39.0,-3.210000000000001,80.9205479452055,11.2975,26.763211886257906,21.78630136986302,3.573936797991529,27.68329708654904,302.3573862849987,422.4306816959576,Escenario 3
HM000093,Accesorios,Premium,TIENDA002,1.556164383561644,0.9551747871477294,568,33.0,45.19,41.98,14.0,17.0,24.0,27.0,-3.210000000000001,80.9205479452055,11.2975,26.763211886257906,21.78630136986302,3.573936797991529,27.68329708654904,302.3573862849987,422.4306816959576,Escenario 3
HM000093,Accesorios,Premium,TIENDA003,1.556164383561644,0.9551747871477294,568,33.0,45.19,41.98,14.0,81.0,24.0,23.0,-3.210000000000001,80.9205479452055,11.2975,26.763211886257906,21.78630136986302,3.573936797991529,27.68329708654904,302.3573862849987,422.4306816959576,Escenario 3
HM000093,Accesorios,Premium,TIENDA004,1.556164383561644,0.9551747871477294,568,33.0,45.19,41.98,14.0,89.0,18.0,32.0,-3.210000000000001,80.9205479452055,11.2975,26.763211886257906,21.78630136986302,3.573936797991529,27.68329708654904,302.3573862849987,422.4306816959576,Escenario 3
HM000093,Accesorios,Premium,TIENDA005,1.556164383561644,0.9551747871477294,568,33.0,45.19,41.98,14.0,47.0,19.0,45.0,-3.210000000000001,80.9205479452055,11.2975,26.763211886257906,21.78630136986302,3.573936797991529,27.68329708654904,302.3573862849987,422.4306816959576,Escenario 3
HM000093,Accesorios,Premium,TIENDA006,1.556164383561644,0.9551747871477294,568,33.0,45.19,41.98,14.0,45.0,22.0,31.0,-3.210000000000001,80.9205479452055,11.2975,26.763211886257906,21.78630136986302,3.573936797991529,27.68329708654904,302.3573862849987,422.4306816959576,Escenario 3
HM000094,Abrigos,Basico,TIENDA001,1.5287671232876712,0.8691096005782301,558,89.82,43.5,73.45,13.0,68.0,20.0,19.0,29.950000000000006,79.4958904109589,10.875,27.03695052024368,19.873972602739727,3.1336192288828357,25.044444330396406,294.02683690765,412.63168382545825,Escenario 3
HM000094,Abrigos,Basico,TIENDA002,1.5287671232876712,0.8691096005782301,558,89.82,43.5,73.45,13.0,80.0,19.0,30.0,29.950000000000006,79.4958904109589,10.875,27.03695052024368,19.873972602739727,3.1336192288828357,25.044444330396406,294.02683690765,412.63168382545825,Escenario 3
HM000094,Abrigos,Basico,TIENDA003,1.5287671232876712,0.8691096005782301,558,89.82,43.5,73.45,13.0,90.0,19.0,12.0,29.950000000000006,79.4958904109589,10.875,27.03695052024368,19.873972602739727,3.1336192288828357,25.044444330396406,294.02683690765,412.63168382545825,Escenario 3
HM000094,Abrigos,Basico,TIENDA004,1.5287671232876712,0.8691096005782301,558,89.82,43.5,73.45,13.0,73.0,25.0,34.0,29.950000000000006,79.4958904109589,10.875,27.03695052024368,19.873972602739727,3.1336192288828357,25.044444330396406,294.02683690765,412.63168382545825,Escenario 3
HM000094,Abrigos,Basico,TIENDA005,1.5287671232876712,0.8691096005782301,558,89.82,43.5,73.45,13.0,19.0,18.0,22.0,29.950000000000006,79.4958904109589,10.875,27.03695052024368,19.873972602739727,3.1336192288828357,25.044444330396406,294.02683690765,412.63168382545825,Escenario 3
HM000094,Abrigos,Basico,TIENDA006,1.5287671232876712,0.8691096005782301,558,89.82,43.5,73.45,13.0,39.0,20.0,17.0,29.950000000000006,79.4958904109589,10.875,27.03695052024368,19.873972602739727,3.1336192288828357,25.044444330396406,294.02683690765,412.63168382545825,Escenario 3
HM000095,Vestidos,Temporada,TIENDA001,1.7397260273972603,1.381067007273345,635,73.06,49.45,76.75,7.0,69.0,27.0,38.0,27.3,90.46575342465754,12.3625,27.051350401434927,12.178082191780822,3.6539598451615034,18.207115936297303,334.4223193377393,469.2615186528078,Escenario 3
HM000095,Vestidos,Temporada,TIENDA002,1.7397260273972603,1.381067007273345,635,73.06,49.45,76.75,7.0,48.0,14.0,21.0,27.3,90.46575342465754,12.3625,27.051350401434927,12.178082191780822,3.6539598451615034,18.207115936297303,334.4223193377393,469.2615186528078,Escenario 3
HM000095,Vestidos,Temporada,TIENDA003,1.7397260273972603,1.381067007273345,635,73.06,49.45,76.75,7.0,83.0,21.0,49.0,27.3,90.46575342465754,12.3625,27.051350401434927,12.178082191780822,3.6539598451615034,18.207115936297303,334.4223193377393,469.2615186528078,Escenario 3
HM000095,Vestidos,Temporada,TIENDA004,1.7397260273972603,1.381067007273345,635,73.06,49.45,76.75,7.0,42.0,26.0,4.0,27.3,90.46575342465754,12.3625,27.051350401434927,12.178082191780822,3.6539598451615034,18.207115936297303,334.4223193377393,469.2615186528078,Escenario 3
HM000095,Vestidos,Temporada,TIENDA005,1.7397260273972603,1.381067007273345,635,73.06,49.45,76.75,7.0,39.0,32.0,32.0,27.3,90.46575342465754,12.3625,27.051350401434927,12.178082191780822,3.6539598451615034,18.207115936297303,334.4223193377393,469.2615186528078,Escenario 3
HM000095,Vestidos,Temporada,TIENDA006,1.7397260273972603,1.381067007273345,635,73.06,49.45,76.75,7.0,87.0,15.0,43.0,27.3,90.46575342465754,12.3625,27.051350401434927,12.178082191780822,3.6539598451615034,18.207115936297303,334.4223193377393,469.2615186528078,Escenario 3
HM000096,Abrigos,Premium,TIENDA001,1.4794520547945205,0.8404209607327144,540,64.6,24.2,89.59,11.0,50.0,26.0,25.0,65.39,76.93150684931507,6.05,35.6594328969788,16.273972602739725,2.787360992700423,20.873118240695423,215.7395690267217,331.2283726568587,Escenario 3
HM000096,Abrigos,Premium,TIENDA002,1.4794520547945205,0.8404209607327144,540,64.6,24.2,89.59,11.0,16.0,22.0,2.0,65.39,76.93150684931507,6.05,35.6594328969788,16.273972602739725,2.787360992700423,20.873118240695423,215.7395690267217,331.2283726568587,Escenario 3
HM000096,Abrigos,Premium,TIENDA003,1.4794520547945205,0.8404209607327144,540,64.6,24.2,89.59,11.0,87.0,20.0,4.0,65.39,76.93150684931507,6.05,35.6594328969788,16.273972602739725,2.787360992700423,20.873118240695423,215.7395690267217,331.2283726568587,Escenario 3
HM000096,Abrigos,Premium,TIENDA004,1.4794520547945205,0.8404209607327144,540,64.6,24.2,89.59,11.0,8.0,28.0,18.0,65.39,76.93150684931507,6.05,35.6594328969788,16.273972602739725,2.787360992700423,20.873118240695423,215.7395690267217,331.2283726568587,Escenario 3
HM000096,Abrigos,Premium,TIENDA005,1.4794520547945205,0.8404209607327144,540,64.6,24.2,89.59,11.0,74.0,25.0,15.0,65.39,76.93150684931507,6.05,35.6594328969788,16.273972602739725,2.787360992700423,20.873118240695423,215.7395690267217,331.2283726568587,Escenario 3
HM000096,Abrigos,Premium,TIENDA006,1.4794520547945205,0.8404209607327144,540,64.6,24.2,89.59,11.0,45.0,26.0,6.0,65.39,76.93150684931507,6.05,35.6594328969788,16.273972602739725,2.787360992700423,20.873118240695423,215.7395690267217,331.2283726568587,Escenario 3
HM000097,Accesorios,Premium,TIENDA001,1.498630136986301,0.9276718392820592,547,98.97,49.12,49.00999999999999,14.0,41.0,21.0,35.0,-0.1099999999999994,77.92876712328766,12.28,25.191250084275918,20.980821917808214,3.471030189951885,26.708021731228826,309.34855103490827,425.04065261025073,Escenario 3
HM000097,Accesorios,Premium,TIENDA002,1.498630136986301,0.9276718392820592,547,98.97,49.12,49.00999999999999,14.0,50.0,20.0,3.0,-0.1099999999999994,77.92876712328766,12.28,25.191250084275918,20.980821917808214,3.471030189951885,26.708021731228826,309.34855103490827,425.04065261025073,Escenario 3
HM000097,Accesorios,Premium,TIENDA003,1.498630136986301,0.9276718392820592,547,98.97,49.12,49.00999999999999,14.0,97.0,19.0,12.0,-0.1099999999999994,77.92876712328766,12.28,25.191250084275918,20.980821917808214,3.471030189951885,26.708021731228826,309.34855103490827,425.04065261025073,Escenario 3
HM000097,Accesorios,Premium,TIENDA004,1.498630136986301,0.9276718392820592,547,98.97,49.12,49.00999999999999,14.0,24.0,30.0,46.0,-0.1099999999999994,77.92876712328766,12.28,25.191250084275918,20.980821917808214,3.471030189951885,26.708021731228826,309.34855103490827,425.04065261025073,Escenario 3
HM000097,Accesorios,Premium,TIENDA005,1.498630136986301,0.9276718392820592,547,98.97,49.12,49.00999999999999,14.0,73.0,20.0,49.0,-0.1099999999999994,77.92876712328766,12.28,25.191250084275918,20.980821917808214,3.471030189951885,26.708021731228826,309.34855103490827,425.04065261025073,Escenario 3
HM000097,Accesorios,Premium,TIENDA006,1.498630136986301,0.9276718392820592,547,98.97,49.12,49.00999999999999,14.0,76.0,18.0,39.0,-0.1099999999999994,77.92876712328766,12.28,25.191250084275918,20.980821917808214,3.471030189951885,26.708021731228826,309.34855103490827,425.04065261025073,Escenario 3
HM000098,Abrigos,Basico,TIENDA001,1.5205479452054795,0.8469335288131586,555,55.9,7.829999999999999,21.5,11.0,0.0,25.0,37.0,13.67,79.06849315068493,1.9574999999999998,63.55516430124389,16.726027397260275,2.808960737444901,21.360812614044363,124.40923411968492,242.06210048954793,Escenario 3
HM000098,Abrigos,Basico,TIENDA002,1.5205479452054795,0.8469335288131586,555,55.9,7.829999999999999,21.5,11.0,6.0,22.0,7.0,13.67,79.06849315068493,1.9574999999999998,63.55516430124389,16.726027397260275,2.808960737444901,21.360812614044363,124.40923411968492,242.06210048954793,Escenario 3
HM000098,Abrigos,Basico,TIENDA003,1.5205479452054795,0.8469335288131586,555,55.9,7.829999999999999,21.5,11.0,61.0,13.0,37.0,13.67,79.06849315068493,1.9574999999999998,63.55516430124389,16.726027397260275,2.808960737444901,21.360812614044363,124.40923411968492,242.06210048954793,Escenario 3
HM000098,Abrigos,Basico,TIENDA004,1.5205479452054795,0.8469335288131586,555,55.9,7.829999999999999,21.5,11.0,94.0,14.0,10.0,13.67,79.06849315068493,1.9574999999999998,63.55516430124389,16.726027397260275,2.808960737444901,21.360812614044363,124.40923411968492,242.06210048954793,Escenario 3
HM000098,Abrigos,Basico,TIENDA005,1.5205479452054795,0.8469335288131586,555,55.9,7.829999999999999,21.5,11.0,12.0,17.0,44.0,13.67,79.06849315068493,1.9574999999999998,63.55516430124389,16.726027397260275,2.808960737444901,21.360812614044363,124.40923411968492,242.06210048954793,Escenario 3
HM000098,Abrigos,Basico,TIENDA006,1.5205479452054795,0.8469335288131586,555,55.9,7.829999999999999,21.5,11.0,17.0,19.0,40.0,13.67,79.06849315068493,1.9574999999999998,63.55516430124389,16.726027397260275,2.808960737444901,21.360812614044363,124.40923411968492,242.06210048954793,Escenario 3
HM000099,Camisetas,Basico,TIENDA001,1.4493150684931506,0.7528559702875389,529,82.99,17.3,82.09,19.0,47.0,23.0,21.0,64.79,75.36438356164383,4.325,41.743611483569396,27.53698630136986,3.2816230935246424,32.95166440568552,180.54111966643768,293.691647954109,Escenario 3
HM000099,Camisetas,Basico,TIENDA002,1.4493150684931506,0.7528559702875389,529,82.99,17.3,82.09,19.0,68.0,22.0,14.0,64.79,75.36438356164383,4.325,41.743611483569396,27.53698630136986,3.2816230935246424,32.95166440568552,180.54111966643768,293.691647954109,Escenario 3
HM000099,Camisetas,Basico,TIENDA003,1.4493150684931506,0.7528559702875389,529,82.99,17.3,82.09,19.0,32.0,13.0,40.0,64.79,75.36438356164383,4.325,41.743611483569396,27.53698630136986,3.2816230935246424,32.95166440568552,180.54111966643768,293.691647954109,Escenario 3
HM000099,Camisetas,Basico,TIENDA004,1.4493150684931506,0.7528559702875389,529,82.99,17.3,82.09,19.0,45.0,20.0,43.0,64.79,75.36438356164383,4.325,41.743611483569396,27.53698630136986,3.2816230935246424,32.95166440568552,180.54111966643768,293.691647954109,Escenario 3
HM000099,Camisetas,Basico,TIENDA005,1.4493150684931506,0.7528559702875389,529,82.99,17.3,82.09,19.0,34.0,18.0,41.0,64.79,75.36438356164383,4.325,41.743611483569396,27.53698630136986,3.2816230935246424,32.95166440568552,180.54111966643768,293.691647954109,Escenario 3
HM000099,Camisetas,Basico,TIENDA006,1.4493150684931506,0.7528559702875389,529,82.99,17.3,82.09,19.0,36.0,17.0,1.0,64.79,75.36438356164383,4.325,41.743611483569396,27.53698630136986,3.2816230935246424,32.95166440568552,180.54111966643768,293.691647954109,Escenario 3
HM000100,Accesorios,Basico,TIENDA001,1.7397260273972603,1.2734330735710733,635,28.23,22.83,32.95,8.0,68.0,24.0,45.0,10.120000000000005,90.46575342465754,5.7075,39.8124718086422,13.917808219178083,3.6018126468373346,19.860799086459686,227.2296828478253,361.7338721628938,Escenario 3
HM000100,Accesorios,Basico,TIENDA002,1.7397260273972603,1.2734330735710733,635,28.23,22.83,32.95,8.0,19.0,18.0,6.0,10.120000000000005,90.46575342465754,5.7075,39.8124718086422,13.917808219178083,3.6018126468373346,19.860799086459686,227.2296828478253,361.7338721628938,Escenario 3
HM000100,Accesorios,Basico,TIENDA003,1.7397260273972603,1.2734330735710733,635,28.23,22.83,32.95,8.0,15.0,16.0,19.0,10.120000000000005,90.46575342465754,5.7075,39.8124718086422,13.917808219178083,3.6018126468373346,19.860799086459686,227.2296828478253,361.7338721628938,Escenario 3
HM000100,Accesorios,Basico,TIENDA004,1.7397260273972603,1.2734330735710733,635,28.23,22.83,32.95,8.0,90.0,14.0,30.0,10.120000000000005,90.46575342465754,5.7075,39.8124718086422,13.917808219178083,3.6018126468373346,19.860799086459686,227.2296828478253,361.7338721628938,Escenario 3
HM000100,Accesorios,Basico,TIENDA005,1.7397260273972603,1.2734330735710733,635,28.23,22.83,32.95,8.0,36.0,17.0,8.0,10.120000000000005,90.46575342465754,5.7075,39.8124718086422,13.917808219178083,3.6018126468373346,19.860799086459686,227.2296828478253,361.7338721628938,Escenario 3
HM000100,Accesorios,Basico,TIENDA006,1.7397260273972603,1.2734330735710733,635,28.23,22.83,32.95,8.0,12.0,28.0,41.0,10.120000000000005,90.46575342465754,5.7075,39.8124718086422,13.917808219178083,3.6018126468373346,19.860799086459686,227.2296828478253,361.7338721628938,Escenario 3
HM000001,Vestidos,Temporada,TIENDA001,1.652054794520548,1.127589765077705,603,37.05,10.35,17.75,18.0,68.0,15.0,22.0,7.4,85.9068493150685,3.105,55.167008696511225,29.736986301369864,4.783958215697947,37.63051735727147,171.29356200266736,310.6321178930784,Escenario 4
HM000001,Vestidos,Temporada,TIENDA002,1.652054794520548,1.127589765077705,603,37.05,10.35,17.75,18.0,12.0,17.0,39.0,7.4,85.9068493150685,3.105,55.167008696511225,29.736986301369864,4.783958215697947,37.63051735727147,171.29356200266736,310.6321178930784,Escenario 4
HM000001,Vestidos,Temporada,TIENDA003,1.652054794520548,1.127589765077705,603,37.05,10.35,17.75,18.0,1.0,24.0,0.0,7.4,85.9068493150685,3.105,55.167008696511225,29.736986301369864,4.783958215697947,37.63051735727147,171.29356200266736,310.6321178930784,Escenario 4
HM000001,Vestidos,Temporada,TIENDA004,1.652054794520548,1.127589765077705,603,37.05,10.35,17.75,18.0,70.0,24.0,0.0,7.4,85.9068493150685,3.105,55.167008696511225,29.736986301369864,4.783958215697947,37.63051735727147,171.29356200266736,310.6321178930784,Escenario 4
HM000001,Vestidos,Temporada,TIENDA005,1.652054794520548,1.127589765077705,603,37.05,10.35,17.75,18.0,17.0,17.0,44.0,7.4,85.9068493150685,3.105,55.167008696511225,29.736986301369864,4.783958215697947,37.63051735727147,171.29356200266736,310.6321178930784,Escenario 4
HM000001,Vestidos,Temporada,TIENDA006,1.652054794520548,1.127589765077705,603,37.05,10.35,17.75,18.0,56.0,21.0,25.0,7.4,85.9068493150685,3.105,55.167008696511225,29.736986301369864,4.783958215697947,37.63051735727147,171.29356200266736,310.6321178930784,Escenario 4
HM000002,Camisetas,Temporada,TIENDA001,1.5205479452054795,0.8469335288131586,555,91.37,34.6,40.98,12.0,86.0,23.0,30.0,6.379999999999996,79.06849315068493,10.38,28.94672244862716,18.246575342465754,2.9338638050759807,23.08745062084112,300.46697901675,428.70403992085954,Escenario 4
HM000002,Camisetas,Temporada,TIENDA002,1.5205479452054795,0.8469335288131586,555,91.37,34.6,40.98,12.0,86.0,20.0,25.0,6.379999999999996,79.06849315068493,10.38,28.94672244862716,18.246575342465754,2.9338638050759807,23.08745062084112,300.46697901675,428.70403992085954,Escenario 4
HM000002,Camisetas,Temporada,TIENDA003,1.5205479452054795,0.8469335288131586,555,91.37,34.6,40.98,12.0,28.0,22.0,41.0,6.379999999999996,79.06849315068493,10.38,28.94672244862716,18.246575342465754,2.9338638050759807,23.08745062084112,300.46697901675,428.70403992085954,Escenario 4
HM000002,Camisetas,Temporada,TIENDA004,1.5205479452054795,0.8469335288131586,555,91.37,34.6,40.98,12.0,41.0,16.0,1.0,6.379999999999996,79.06849315068493,10.38,28.94672244862716,18.246575342465754,2.9338638050759807,23.08745062084112,300.46697901675,428.70403992085954,Escenario 4
HM000002,Camisetas,Temporada,TIENDA005,1.5205479452054795,0.8469335288131586,555,91.37,34.6,40.98,12.0,59.0,20.0,18.0,6.379999999999996,79.06849315068493,10.38,28.94672244862716,18.246575342465754,2.9338638050759807,23.08745062084112,300.46697901675,428.70403992085954,Escenario 4
HM000002,Camisetas,Temporada,TIENDA006,1.5205479452054795,0.8469335288131586,555,91.37,34.6,40.98,12.0,58.0,19.0,27.0,6.379999999999996,79.06849315068493,10.38,28.94672244862716,18.246575342465754,2.9338638050759807,23.08745062084112,300.46697901675,428.70403992085954,Escenario 4
HM000003,Abrigos,Basico,TIENDA001,1.6876712328767125,1.3791964141332778,616,87.18,40.5,68.38,12.0,87.0,18.0,22.0,27.879999999999995,87.75890410958905,12.15,28.187320869183146,20.25205479452055,4.7776765257912865,28.135221062076173,342.47594856057526,485.2838252181096,Escenario 4
HM000003,Abrigos,Basico,TIENDA002,1.6876712328767125,1.3791964141332778,616,87.18,40.5,68.38,12.0,2.0,21.0,13.0,27.879999999999995,87.75890410958905,12.15,28.187320869183146,20.25205479452055,4.7776765257912865,28.135221062076173,342.47594856057526,485.2838252181096,Escenario 4
HM000003,Abrigos,Basico,TIENDA003,1.6876712328767125,1.3791964141332778,616,87.18,40.5,68.38,12.0,12.0,22.0,41.0,27.879999999999995,87.75890410958905,12.15,28.187320869183146,20.25205479452055,4.7776765257912865,28.135221062076173,342.47594856057526,485.2838252181096,Escenario 4
HM000003,Abrigos,Basico,TIENDA004,1.6876712328767125,1.3791964141332778,616,87.18,40.5,68.38,12.0,16.0,16.0,41.0,27.879999999999995,87.75890410958905,12.15,28.187320869183146,20.25205479452055,4.7776765257912865,28.135221062076173,342.47594856057526,485.2838252181096,Escenario 4
HM000003,Abrigos,Basico,TIENDA005,1.6876712328767125,1.3791964141332778,616,87.18,40.5,68.38,12.0,52.0,28.0,7.0,27.879999999999995,87.75890410958905,12.15,28.187320869183146,20.25205479452055,4.7776765257912865,28.135221062076173,342.47594856057526,485.2838252181096,Escenario 4
HM000003,Abrigos,Basico,TIENDA006,1.6876712328767125,1.3791964141332778,616,87.18,40.5,68.38,12.0,60.0,10.0,41.0,27.879999999999995,87.75890410958905,12.15,28.187320869183146,20.25205479452055,4.7776765257912865,28.135221062076173,342.47594856057526,485.2838252181096,Escenario 4
HM000004,Camisetas,Temporada,TIENDA001,1.5342465753424657,0.9240705425480228,560,98.92,37.49,19.15,8.0,34.0,22.0,47.0,-18.340000000000003,79.78082191780821,11.247,27.933621752897,12.273972602739725,2.613666187721756,16.586521812480623,314.16944385483254,442.99438936168184,Escenario 4
HM000004,Camisetas,Temporada,TIENDA002,1.5342465753424657,0.9240705425480228,560,98.92,37.49,19.15,8.0,17.0,24.0,1.0,-18.340000000000003,79.78082191780821,11.247,27.933621752897,12.273972602739725,2.613666187721756,16.586521812480623,314.16944385483254,442.99438936168184,Escenario 4
HM000004,Camisetas,Temporada,TIENDA003,1.5342465753424657,0.9240705425480228,560,98.92,37.49,19.15,8.0,33.0,19.0,46.0,-18.340000000000003,79.78082191780821,11.247,27.933621752897,12.273972602739725,2.613666187721756,16.586521812480623,314.16944385483254,442.99438936168184,Escenario 4
HM000004,Camisetas,Temporada,TIENDA004,1.5342465753424657,0.9240705425480228,560,98.92,37.49,19.15,8.0,37.0,19.0,24.0,-18.340000000000003,79.78082191780821,11.247,27.933621752897,12.273972602739725,2.613666187721756,16.586521812480623,314.16944385483254,442.99438936168184,Escenario 4
HM000004,Camisetas,Temporada,TIENDA005,1.5342465753424657,0.9240705425480228,560,98.92,37.49,19.15,8.0,32.0,21.0,7.0,-18.340000000000003,79.78082191780821,11.247,27.933621752897,12.273972602739725,2.613666187721756,16.586521812480623,314.16944385483254,442.99438936168184,Escenario 4
HM000004,Camisetas,Temporada,TIENDA006,1.5342465753424657,0.9240705425480228,560,98.92,37.49,19.15,8.0,45.0,22.0,26.0,-18.340000000000003,79.78082191780821,11.247,27.933621752897,12.273972602739725,2.613666187721756,16.586521812480623,314.16944385483254,442.99438936168184,Escenario 4
HM000005,Accesorios,Temporada,TIENDA001,1.6273972602739726,1.128217045448625,594,36.55,35.92,56.41,15.0,57.0,32.0,39.0,20.489999999999995,84.62465753424658,10.776,29.39111170048298,24.410958904109588,4.369565827929861,31.620742520193858,316.7186196844046,454.27978588988407,Escenario 4
HM000005,Accesorios,Temporada,TIENDA002,1.6273972602739726,1.128217045448625,594,36.55,35.92,56.41,15.0,80.0,22.0,11.0,20.489999999999995,84.62465753424658,10.776,29.39111170048298,24.410958904109588,4.369565827929861,31.620742520193858,316.7186196844046,454.27978588988407,Escenario 4
HM000005,Accesorios,Temporada,TIENDA003,1.6273972602739726,1.128217045448625,594,36.55,35.92,56.41,15.0,5.0,24.0,47.0,20.489999999999995,84.62465753424658,10.776,29.39111170048298,24.410958904109588,4.369565827929861,31.620742520193858,316.7186196844046,454.27978588988407,Escenario 4
HM000005,Accesorios,Temporada,TIENDA004,1.6273972602739726,1.128217045448625,594,36.55,35.92,56.41,15.0,15.0,16.0,0.0,20.489999999999995,84.62465753424658,10.776,29.39111170048298,24.410958904109588,4.369565827929861,31.620742520193858,316.7186196844046,454.27978588988407,Escenario 4
HM000005,Accesorios,Temporada,TIENDA005,1.6273972602739726,1.128217045448625,594,36.55,35.92,56.41,15.0,19.0,21.0,25.0,20.489999999999995,84.62465753424658,10.776,29.39111170048298,24.410958904109588,4.369565827929861,31.620742520193858,316.7186196844046,454.27978588988407,Escenario 4
HM000005,Accesorios,Temporada,TIENDA006,1.6273972602739726,1.128217045448625,594,36.55,35.92,56.41,15.0,77.0,18.0,23.0,20.489999999999995,84.62465753424658,10.776,29.39111170048298,24.410958904109588,4.369565827929861,31.620742520193858,316.7186196844046,454.27978588988407,Escenario 4
HM000006,Camisetas,Temporada,TIENDA001,1.6876712328767125,1.377203050847472,616,82.68,26.72,77.14,20.0,57.0,18.0,42.0,50.42,87.75890410958905,8.016,34.702685468841615,33.753424657534254,6.159039281030093,43.91583947123391,278.17672671823436,421.50076937576864,Escenario 4
HM000006,Camisetas,Temporada,TIENDA002,1.6876712328767125,1.377203050847472,616,82.68,26.72,77.14,20.0,24.0,15.0,29.0,50.42,87.75890410958905,8.016,34.702685468841615,33.753424657534254,6.159039281030093,43.91583947123391,278.17672671823436,421.50076937576864,Escenario 4
HM000006,Camisetas,Temporada,TIENDA003,1.6876712328767125,1.377203050847472,616,82.68,26.72,77.14,20.0,75.0,19.0,9.0,50.42,87.75890410958905,8.016,34.702685468841615,33.753424657534254,6.159039281030093,43.91583947123391,278.17672671823436,421.50076937576864,Escenario 4
HM000006,Camisetas,Temporada,TIENDA004,1.6876712328767125,1.377203050847472,616,82.68,26.72,77.14,20.0,91.0,24.0,24.0,50.42,87.75890410958905,8.016,34.702685468841615,33.753424657534254,6.159039281030093,43.91583947123391,278.17672671823436,421.50076937576864,Escenario 4
